Strike,Type,Last,IV,Delta,Gamma,Theta,Vega,"IV Skew",Time
59.50,Put,1.45,41.14%,-0.15759996115264,0.015197327703706,-0.016022924425077,0.092012915938844,+2.48%,10/03/24
60.00,Put,1.54,40.92%,-0.16598701459887,0.015800551615964,-0.016475402569862,0.095161622638954,+2.26%,10/03/24
60.50,Put,1.64,40.76%,-0.17492495320493,0.016401370225486,-0.016963103502725,0.098397444563979,+2.10%,10/03/24
61.00,Put,1.74,40.56%,-0.18394238650669,0.017011119794408,-0.017405908804791,0.10154092934653,+1.90%,10/03/24
61.50,Put,1.85,40.40%,-0.19347521805621,0.017613247619958,-0.017876178805634,0.10473595940227,+1.74%,10/03/24
62.00,Put,1.96,40.20%,-0.20309079001976,0.01822410051773,-0.018298620997437,0.10782932599438,+1.54%,10/03/24
62.50,Put,2.08,40.05%,-0.21318608089701,0.018822557878617,-0.018741263232608,0.11094124431693,+1.39%,10/03/24
63.00,Put,2.21,39.93%,-0.22372229587656,0.019404215570883,-0.019198628493385,0.11404490615677,+1.28%,10/03/24
63.50,Put,2.34,39.77%,-0.23433091004185,0.019992416835247,-0.019602664636906,0.11702512071317,+1.11%,10/03/24
64.00,Put,2.48,39.65%,-0.2453462567543,0.020559775223007,-0.020015556092953,0.11996982076885,+0.99%,10/03/24
64.50,Put,2.62,39.47%,-0.25644388331305,0.021133815967475,-0.020373366063593,0.12278596039667,+0.82%,10/03/24
65.00,Put,2.77,39.34%,-0.26791442724944,0.021683380393641,-0.020734547624869,0.12554158716852,+0.68%,10/03/24
65.50,Put,2.93,39.23%,-0.27972062609074,0.022204864446473,-0.021095307303439,0.12821676151228,+0.57%,10/03/24
66.00,Put,3.1,39.16%,-0.29182409795995,0.022695015310405,-0.021452159633377,0.1307931944474,+0.50%,10/03/24
66.50,Put,3.27,39.03%,-0.30398891427355,0.023189071383783,-0.021747958112599,0.13321655606898,+0.37%,10/03/24
67.00,Put,3.45,38.94%,-0.31641912701057,0.023649141271014,-0.022036173350231,0.13552389565938,+0.28%,10/03/24
67.50,Put,3.63,38.79%,-0.32892523716511,0.024113416947522,-0.022262409862737,0.13767596136459,+0.13%,10/03/24
68.00,Put,3.83,38.75%,-0.34179434985059,0.024499139877885,-0.022528673476382,0.1397159403446,+0.09%,10/03/24
68.50,Put,4.03,38.65%,-0.35470898877986,0.024886846155524,-0.022730414047406,0.14158772310389,0.00%,10/03/24
69.00,Put,4.24,38.59%,-0.3677818038219,0.025233763668754,-0.022917363431812,0.14330584028714,-0.07%,10/03/24
69.50,Put,4.46,38.54%,-0.3809745008153,0.025538132552191,-0.023088083449899,0.14486175348037,-0.12%,10/03/24
70.00,Put,4.68,38.45%,-0.39421443526529,0.02584376591044,-0.023193480876652,0.14624543169074,-0.21%,10/03/24
70.50,Put,4.91,38.38%,-0.40754402798303,0.026105582929189,-0.02328138517939,0.14746024708517,-0.28%,10/03/24
71.00,Put,5.16,38.40%,-0.42091257638029,0.026275844180758,-0.023398859027075,0.14850047162057,-0.26%,10/03/24
71.50,Put,5.4,38.31%,-0.43431874713555,0.026492688204536,-0.023403012846511,0.14936572364067,-0.35%,10/03/24
72.00,Put,5.66,38.30%,-0.44768657199258,0.026616610012775,-0.023436472443642,0.15005214032091,-0.35%,10/03/24
72.50,Put,5.92,38.26%,-0.46107226296956,0.026740663219614,-0.023404553936545,0.15056382202912,-0.40%,10/03/24
73.00,Put,6.19,38.23%,-0.47440100836662,0.026817782770449,-0.023355271296984,0.15089927036347,-0.43%,10/03/24
73.50,Put,6.47,38.23%,-0.48763404480552,0.026848056686534,-0.023289394406819,0.15106087373428,-0.43%,10/03/24
74.00,Put,6.75,38.18%,-0.50088328354527,0.026878080246267,-0.023159738073519,0.1510517279596,-0.47%,10/03/24
74.50,Put,7.03,38.10%,-0.51417837647896,0.026907518137352,-0.022966146964906,0.15087059912554,-0.56%,10/03/24
75.00,Put,7.33,38.10%,-0.52715438807314,0.026844234262918,-0.022807656737893,0.15052752224831,-0.56%,10/03/24
75.50,Put,7.64,38.13%,-0.5399228590911,0.026735558804438,-0.022637871359544,0.15002921193033,-0.53%,10/03/24
76.00,Put,7.95,38.11%,-0.55268611510287,0.026627046105927,-0.022407755945193,0.14937124613776,-0.54%,10/03/24
76.50,Put,8.28,38.20%,-0.56494433160525,0.026430953980947,-0.022221730960265,0.14858819824783,-0.46%,10/03/24
77.00,Put,8.61,38.24%,-0.57716250320315,0.026236528238228,-0.02197907421888,0.14765958097179,-0.42%,10/03/24
77.50,Put,8.95,38.31%,-0.58906020894234,0.02600147378445,-0.021734242106131,0.1466123164007,-0.35%,10/03/24
78.00,Put,9.3,38.41%,-0.60059942895121,0.025728094026737,-0.021490611628377,0.14546085653546,-0.24%,10/03/24
79.00,Put,10.01,38.58%,-0.62317998291153,0.025151213792986,-0.020905966064274,0.14281669391464,-0.08%,10/03/24
79.50,Put,10.37,38.64%,-0.63422542004498,0.024847970587963,-0.02056750012546,0.14133250908493,-0.01%,10/03/24
80.00,Put,10.7,38.46%,-0.64646303877941,0.024650738998337,-0.01999522154498,0.13953969392646,-0.20%,"19:00 CT"
80.50,Put,11.11,38.81%,-0.65540619965489,0.024179149387987,-0.019868066650376,0.13812972906319,+0.16%,10/03/24
81.00,Put,11.49,38.92%,-0.66550453326643,0.023816929125101,-0.01951303194511,0.13643514189574,+0.26%,10/03/24
82.00,Put,12.25,39.04%,-0.68557504618614,0.02310243167649,-0.018672474548337,0.13273906328747,+0.38%,10/03/24
82.50,Put,12.64,39.12%,-0.69508584436651,0.022720852304313,-0.018256379182038,0.1308323860611,+0.47%,10/03/24
85.00,Put,14.66,39.65%,-0.73833799271952,0.020706758625198,-0.0161236383629,0.12085260640352,+1.00%,10/03/24
85.50,Put,15.08,39.81%,-0.74594323468107,0.020288046970036,-0.015721443318711,0.1188676713145,+1.15%,10/03/24
87.00,Put,16.35,40.20%,-0.76783577202703,0.019054059164464,-0.014426745074292,0.11274948373588,+1.55%,10/03/24
90.00,Put,19.01,41.49%,-0.80236883929761,0.016673087578374,-0.012296509397199,0.10181033313938,+2.83%,10/03/24
91.00,Put,19.9,41.79%,-0.81323008379697,0.015935914315182,-0.011464346078591,0.098021884061246,+3.13%,10/03/24
91.50,Put,20.35,41.97%,-0.81824177621011,0.015577178698131,-0.011073887188444,0.096214465867801,+3.31%,10/03/24
92.00,Put,20.81,42.23%,-0.82247599117826,0.015230136224138,-0.010777603210994,0.094657520080359,+3.57%,10/03/24
96.00,Put,24.5,43.91%,-0.85397472246238,0.012714212394297,-0.0080869689550863,0.082165637531714,+5.25%,10/03/24
97.50,Put,25.91,44.63%,-0.86311815291679,0.011907626425381,-0.0072351441757135,0.07821800098101,+5.97%,10/03/24
100.50,Put,28.76,46.18%,-0.87810847968753,0.010504778059266,-0.0057510058982324,0.071401437817727,+7.52%,10/03/24
107.00,Put,35.04,50.10%,-0.89876372334912,0.0083040661840031,-0.0035669449489452,0.061237922199054,+11.45%,10/03/24
"Downloaded from Barchart.com as of 10-04-2024 02:56am CDT"
